,Date,US,India,Brazil,United Kingdom,France,Russia,Turkey,Germany,Italy,Spain,Iran,Argentina,Colombia,Indonesia,Poland,Mexico,Ukraine,South Africa,Netherlands,Philippines,Malaysia,Czechia,Canada,Peru,Thailand,Belgium,Iraq,Vietnam,Romania,Chile,Japan,Bangladesh,Portugal,Switzerland,Israel,Greece,Slovakia,Sweden,Serbia,Austria,Pakistan,Hungary,Kazakhstan,Jordan,Morocco,Cuba,Georgia,Denmark,Ireland,Nepal,United Arab Emirates,Bulgaria,Lebanon,Australia,Croatia,Tunisia,Belarus,"Korea, South",Bolivia,Guatemala,Azerbaijan,Sri Lanka,Costa Rica,Saudi Arabia,Ecuador,Lithuania,Burma,Panama,Slovenia,Paraguay,West Bank and Gaza,Venezuela,Ethiopia,Dominican Republic,Uruguay,Norway,Kuwait,Libya,Mongolia,Egypt,Honduras,Moldova,Armenia,Oman,Kenya,Bosnia and Herzegovina,Finland,Bahrain,Singapore,Latvia,Zambia,Qatar,Estonia,Nigeria,North Macedonia,Botswana,Algeria,Zimbabwe,Albania,Mozambique,Uzbekistan,Cyprus,Kyrgyzstan,Montenegro,Kosovo,Afghanistan,Namibia,Uganda,Ghana,El Salvador,Cambodia,Rwanda,China,Laos,Luxembourg,Cameroon,Jamaica,Maldives,Trinidad and Tobago,Angola,Congo (Kinshasa),Malawi,Senegal,Cote d'Ivoire,Eswatini,Malta,Fiji,Suriname,Madagascar,Syria,Sudan,Cabo Verde,Mauritania,Gabon,Guyana,Papua New Guinea,Iceland,Belize,Guinea,Burundi,Togo,Barbados,Tanzania,Lesotho,Seychelles,Bahamas,Haiti,Benin,Andorra,Somalia,Mauritius,Mali,Congo (Brazzaville),Timor-Leste,Burkina Faso,Nicaragua,Tajikistan,Taiwan*,South Sudan,Brunei,New Zealand,Saint Lucia,Djibouti,Equatorial Guinea,Central African Republic,Gambia,Yemen,San Marino,Eritrea,Niger,Comoros,Sierra Leone,Dominica,Grenada,Liberia,Guinea-Bissau,Liechtenstein,Saint Vincent and the Grenadines,Chad,Monaco,Antigua and Barbuda,Sao Tome and Principe,Saint Kitts and Nevis,Bhutan,Summer Olympics 2020,Diamond Princess,Solomon Islands,Holy See,MS Zaandam,Palau,Vanuatu,Marshall Islands,Samoa,Kiribati,Tonga,Micronesia
151,2021-11-29,192793.0,6990.0,4489.0,42874.0,8547.0,33170.0,24317.0,50745.0,7972.0,22911.0,4310.0,1968.0,1975.0,176.0,13133.0,1774.0,6494.0,2273.0,21483.0,568.0,4087.0,718.0,4229.0,895.0,4753.0,47836.0,826.0,13770.0,1096.0,1960.0,76.0,227.0,1635.0,19405.0,766.0,6677.0,7642.0,0.0,2180.0,8526.0,475.0,27830.0,664.0,5661.0,53.0,130.0,1954.0,4498.0,4603.0,243.0,58.0,3020.0,518.0,1099.0,1031.0,51.0,1484.0,3030.0,0.0,11.0,857.0,747.0,0.0,25.0,2183.0,594.0,370.0,208.0,1037.0,396.0,574.0,600.0,84.0,310.0,156.0,2877.0,61.0,638.0,583.0,911.0,0.0,677.0,189.0,0.0,28.0,1421.0,3338.0,43.0,1103.0,315.0,7.0,158.0,311.0,131.0,116.0,159.0,192.0,275.0,195.0,4.0,234.0,1909.0,37.0,212.0,2.0,42.0,0.0,72.0,0.0,0.0,25.0,14.0,42.0,929.0,902.0,0.0,53.0,79.0,462.0,11.0,119.0,4.0,2.0,4.0,44.0,95.0,12.0,63.0,258.0,103.0,770.0,5.0,35.0,44.0,52.0,61.0,324.0,173.0,7.0,29.0,9.0,229.0,0.0,13.0,193.0,29.0,148.0,0.0,0.0,0.0,61.0,25.0,68.0,0.0,0.0,0.0,0.0,8.0,38.0,66.0,132.0,12.0,0.0,0.0,0.0,0.0,8.0,49.0,23.0,31.0,0.0,1.0,0.0,0.0,2.0,0.0,55.0,25.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2021-11-30,117485.0,8954.0,10285.0,40501.0,47224.0,31990.0,25216.0,68680.0,12757.0,10261.0,4253.0,2332.0,2296.0,297.0,19100.0,0.0,11212.0,4373.0,22210.0,359.0,4879.0,16944.0,2352.0,1381.0,4306.0,16566.0,724.0,13972.0,1622.0,1386.0,81.0,273.0,2907.0,8423.0,684.0,7720.0,10433.0,6011.0,2272.0,8186.0,414.0,6390.0,881.0,4977.0,132.0,136.0,5050.0,4221.0,5458.0,245.0,65.0,2681.0,2051.0,1417.0,3858.0,263.0,1395.0,5120.0,1087.0,363.0,1678.0,722.0,279.0,32.0,255.0,1804.0,471.0,228.0,2485.0,57.0,0.0,0.0,190.0,138.0,191.0,4045.0,35.0,427.0,554.0,949.0,0.0,664.0,398.0,35.0,109.0,846.0,916.0,62.0,1239.0,931.0,19.0,157.0,724.0,105.0,460.0,0.0,187.0,399.0,195.0,20.0,143.0,613.0,66.0,291.0,8.0,29.0,7.0,27.0,0.0,0.0,22.0,5.0,119.0,1291.0,171.0,0.0,27.0,107.0,763.0,13.0,0.0,15.0,0.0,12.0,74.0,106.0,0.0,25.0,0.0,102.0,258.0,3.0,53.0,0.0,49.0,89.0,124.0,93.0,0.0,0.0,15.0,164.0,9.0,11.0,27.0,28.0,0.0,0.0,403.0,0.0,157.0,70.0,65.0,1.0,289.0,102.0,0.0,5.0,3.0,0.0,147.0,11.0,0.0,13.0,0.0,0.0,9.0,60.0,17.0,18.0,3.0,0.0,73.0,9.0,1.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,2021-12-01,138611.0,9765.0,12282.0,47927.0,50470.0,32196.0,22556.0,75456.0,15073.0,10536.0,4312.0,1881.0,2173.0,278.0,29076.0,6652.0,12601.0,8561.0,18595.0,304.0,5439.0,22042.0,3227.0,1491.0,4886.0,20409.0,889.0,14508.0,1141.0,1523.0,115.0,282.0,4670.0,10467.0,443.0,6192.0,12362.0,2639.0,2180.0,10367.0,377.0,11152.0,807.0,5047.0,171.0,142.0,4459.0,5182.0,3790.0,285.0,68.0,2105.0,1892.0,1702.0,5709.0,138.0,1792.0,5262.0,1088.0,452.0,1795.0,744.0,120.0,34.0,0.0,1941.0,423.0,248.0,2264.0,63.0,746.0,1218.0,136.0,223.0,271.0,3780.0,21.0,574.0,441.0,938.0,0.0,659.0,502.0,18.0,76.0,900.0,1570.0,31.0,1324.0,1031.0,26.0,160.0,587.0,52.0,410.0,0.0,192.0,712.0,228.0,46.0,216.0,492.0,53.0,235.0,8.0,70.0,56.0,39.0,0.0,0.0,26.0,13.0,76.0,1425.0,585.0,354.0,23.0,100.0,658.0,15.0,72.0,10.0,3.0,34.0,97.0,95.0,26.0,34.0,0.0,97.0,145.0,23.0,73.0,0.0,77.0,58.0,161.0,86.0,0.0,17.0,8.0,113.0,0.0,28.0,120.0,11.0,176.0,13.0,311.0,0.0,112.0,66.0,0.0,2.0,0.0,0.0,0.0,8.0,19.0,53.0,172.0,17.0,0.0,0.0,0.0,0.0,2.0,45.0,35.0,0.0,7.0,0.0,0.0,1.0,0.0,2.0,67.0,37.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,2021-12-02,138440.0,9216.0,11931.0,53528.0,48445.0,32757.0,21747.0,73279.0,16810.0,14500.0,3839.0,2681.0,2262.0,311.0,27354.0,0.0,14163.0,11535.0,23104.0,435.0,5806.0,21205.0,3218.0,1579.0,4971.0,23113.0,713.0,13698.0,1149.0,2219.0,113.0,261.0,2898.0,9546.0,565.0,6256.0,9877.0,2437.0,1980.0,8882.0,391.0,10466.0,738.0,4665.0,135.0,150.0,3731.0,4828.0,4159.0,298.0,0.0,2018.0,1452.0,1522.0,5341.0,198.0,1818.0,0.0,1115.0,291.0,1772.0,738.0,304.0,24.0,0.0,1945.0,521.0,285.0,2126.0,78.0,358.0,694.0,131.0,155.0,309.0,4140.0,36.0,529.0,195.0,919.0,0.0,732.0,558.0,9.0,96.0,583.0,1622.0,31.0,1101.0,712.0,25.0,151.0,518.0,0.0,333.0,234.0,198.0,1042.0,466.0,58.0,209.0,538.0,56.0,258.0,16.0,28.0,0.0,29.0,0.0,0.0,23.0,19.0,102.0,1333.0,570.0,0.0,32.0,143.0,756.0,25.0,13.0,10.0,6.0,17.0,164.0,138.0,0.0,47.0,0.0,90.0,260.0,12.0,69.0,0.0,76.0,117.0,143.0,101.0,0.0,7.0,9.0,198.0,0.0,0.0,0.0,7.0,0.0,0.0,232.0,0.0,105.0,72.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,97.0,0.0,1.0,7.0,34.0,3.0,0.0,34.0,19.0,49.0,13.0,0.0,92.0,2.0,0.0,0.0,64.0,17.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2021-12-03,153659.0,8603.0,10622.0,51181.0,49871.0,32316.0,21495.0,62193.0,17015.0,13738.0,3603.0,2382.0,2299.0,245.0,26961.0,6234.0,14391.0,16055.0,21596.0,405.0,5551.0,18683.0,3513.0,1606.0,4912.0,17910.0,741.0,14492.0,1673.0,2091.0,141.0,243.0,2535.0,9958.0,415.0,6201.0,17538.0,2210.0,1801.0,6738.0,431.0,10143.0,798.0,0.0,151.0,114.0,4100.0,4645.0,5408.0,223.0,54.0,2289.0,1765.0,1708.0,4521.0,151.0,1876.0,10295.0,1107.0,313.0,1703.0,725.0,120.0,38.0,0.0,2170.0,402.0,268.0,1747.0,0.0,310.0,452.0,143.0,289.0,267.0,4191.0,22.0,541.0,498.0,933.0,392.0,548.0,399.0,0.0,95.0,680.0,1496.0,20.0,766.0,723.0,42.0,154.0,506.0,243.0,342.0,0.0,191.0,1062.0,406.0,111.0,260.0,594.0,50.0,207.0,13.0,25.0,265.0,33.0,0.0,0.0,24.0,10.0,93.0,1004.0,438.0,0.0,65.0,100.0,984.0,15.0,0.0,13.0,11.0,19.0,241.0,138.0,11.0,31.0,0.0,95.0,0.0,21.0,60.0,49.0,41.0,36.0,135.0,62.0,0.0,0.0,2.0,165.0,0.0,31.0,62.0,16.0,112.0,0.0,352.0,35.0,108.0,126.0,0.0,2.0,0.0,0.0,0.0,11.0,27.0,31.0,96.0,10.0,1.0,0.0,0.0,0.0,14.0,30.0,30.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,53.0,0.0,596.0,30.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2021-12-04,63622.0,0.0,7407.0,41574.0,51464.0,32374.0,20374.0,43500.0,16627.0,0.0,2157.0,1690.0,2609.0,246.0,25575.0,0.0,13806.0,16366.0,22650.0,416.0,4896.0,17743.0,2479.0,1619.0,5896.0,0.0,374.0,13998.0,1490.0,2036.0,120.0,0.0,5649.0,0.0,359.0,5143.0,11794.0,0.0,1613.0,7304.0,372.0,0.0,790.0,7746.0,127.0,110.0,3950.0,4325.0,5622.0,220.0,51.0,985.0,1382.0,1249.0,4465.0,219.0,1852.0,5127.0,1990.0,502.0,1406.0,740.0,0.0,29.0,0.0,1960.0,374.0,0.0,1910.0,61.0,0.0,473.0,144.0,327.0,279.0,2964.0,23.0,0.0,327.0,892.0,0.0,449.0,419.0,0.0,53.0,0.0,0.0,31.0,743.0,727.0,32.0,159.0,459.0,54.0,355.0,0.0,185.0,1082.0,357.0,105.0,212.0,428.0,63.0,207.0,4.0,19.0,130.0,0.0,0.0,0.0,25.0,13.0,63.0,969.0,0.0,0.0,52.0,102.0,774.0,21.0,0.0,17.0,6.0,23.0,210.0,59.0,0.0,33.0,470.0,86.0,0.0,13.0,42.0,86.0,50.0,0.0,0.0,0.0,0.0,0.0,7.0,172.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,105.0,114.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,22.0,108.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2021-12-05,49801.0,17201.0,4693.0,43361.0,42153.0,32013.0,19357.0,22945.0,15010.0,0.0,3109.0,1294.0,2077.0,196.0,22394.0,3811.0,7211.0,11125.0,23125.0,481.0,4298.0,11006.0,2382.0,769.0,8704.0,0.0,457.0,14314.0,916.0,1927.0,104.0,373.0,3786.0,0.0,473.0,3526.0,8572.0,0.0,1244.0,5192.0,336.0,0.0,653.0,4555.0,90.0,88.0,3410.0,3146.0,5156.0,200.0,114.0,706.0,1654.0,1285.0,2796.0,165.0,1757.0,4324.0,531.0,310.0,1394.0,746.0,0.0,35.0,0.0,1525.0,285.0,510.0,1119.0,0.0,0.0,785.0,125.0,271.0,104.0,1530.0,27.0,709.0,139.0,902.0,0.0,94.0,327.0,22.0,29.0,0.0,0.0,28.0,552.0,477.0,18.0,152.0,339.0,55.0,276.0,0.0,172.0,523.0,328.0,56.0,228.0,307.0,42.0,183.0,3.0,23.0,158.0,4.0,0.0,0.0,24.0,10.0,70.0,1364.0,0.0,0.0,48.0,116.0,601.0,15.0,0.0,15.0,11.0,7.0,136.0,69.0,0.0,16.0,0.0,81.0,0.0,11.0,48.0,0.0,42.0,148.0,0.0,0.0,0.0,0.0,13.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,103.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,136.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,14.0,0.0,0.0,1.0,0.0,0.0,31.0,44.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2021-12-06,179786.0,6822.0,6017.0,51746.0,11635.0,31569.0,20033.0,18322.0,9494.0,0.0,3356.0,2477.0,1698.0,130.0,13250.0,752.0,5045.0,6381.0,20994.0,379.0,4262.0,6346.0,5007.0,0.0,3525.0,41439.0,615.0,14591.0,803.0,1501.0,54.0,277.0,2216.0,23895.0,755.0,4927.0,4639.0,0.0,1565.0,4625.0,232.0,22699.0,551.0,5811.0,52.0,104.0,1778.0,7226.0,2911.0,238.0,48.0,2426.0,824.0,1434.0,728.0,0.0,1312.0,4952.0,1276.0,39.0,585.0,741.0,231.0,43.0,2479.0,471.0,231.0,0.0,775.0,167.0,752.0,0.0,119.0,232.0,178.0,2675.0,33.0,479.0,0.0,871.0,0.0,495.0,95.0,9.0,32.0,1283.0,3412.0,25.0,662.0,230.0,15.0,164.0,301.0,167.0,99.0,250.0,193.0,0.0,172.0,76.0,223.0,706.0,34.0,157.0,4.0,45.0,0.0,101.0,326.0,0.0,16.0,15.0,99.0,889.0,935.0,0.0,67.0,157.0,801.0,0.0,539.0,16.0,7.0,2.0,347.0,81.0,19.0,43.0,0.0,90.0,681.0,3.0,26.0,34.0,57.0,0.0,309.0,144.0,0.0,34.0,11.0,105.0,0.0,0.0,65.0,14.0,128.0,0.0,621.0,0.0,66.0,56.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,16.0,97.0,14.0,0.0,0.0,0.0,6.0,9.0,69.0,26.0,11.0,1.0,0.0,-34.0,1.0,5.0,0.0,48.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,2021-12-07,113304.0,8439.0,10136.0,45473.0,59054.0,30546.0,22687.0,93087.0,15742.0,43808.0,3514.0,3089.0,1704.0,261.0,19369.0,0.0,9205.0,13147.0,17981.0,0.0,4965.0,15599.0,3002.0,3218.0,0.0,10878.0,625.0,13840.0,1421.0,1164.0,99.0,291.0,3417.0,9975.0,804.0,7254.0,9380.0,7412.0,1884.0,4233.0,310.0,4311.0,816.0,6392.0,158.0,75.0,4509.0,6462.0,5565.0,272.0,62.0,2299.0,1707.0,1705.0,3262.0,253.0,1012.0,7174.0,1489.0,544.0,1530.0,748.0,92.0,42.0,107.0,2148.0,367.0,178.0,1954.0,52.0,402.0,543.0,128.0,254.0,237.0,7631.0,31.0,401.0,296.0,889.0,0.0,588.0,240.0,19.0,75.0,668.0,1542.0,38.0,715.0,860.0,47.0,158.0,543.0,107.0,375.0,0.0,197.0,2555.0,393.0,120.0,147.0,619.0,63.0,215.0,8.0,9.0,255.0,19.0,0.0,0.0,14.0,20.0,79.0,1360.0,199.0,0.0,18.0,133.0,666.0,42.0,317.0,18.0,5.0,18.0,507.0,86.0,0.0,0.0,0.0,92.0,0.0,7.0,37.0,0.0,44.0,124.0,123.0,64.0,28.0,50.0,11.0,106.0,0.0,0.0,25.0,7.0,0.0,0.0,184.0,0.0,95.0,141.0,96.0,1.0,334.0,74.0,0.0,21.0,3.0,27.0,88.0,4.0,0.0,0.0,0.0,0.0,9.0,91.0,29.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,112.0,22.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2021-12-08,150872.0,9419.0,10132.0,51003.0,61358.0,30228.0,20874.0,27482.0,17946.0,0.0,3309.0,1881.0,1915.0,264.0,28549.0,3304.0,9895.0,19842.0,18102.0,439.0,5020.0,19546.0,3644.0,0.0,7821.0,18714.0,606.0,14599.0,1279.0,1387.0,122.0,277.0,5286.0,12425.0,755.0,5899.0,10724.0,3335.0,1675.0,5663.0,350.0,6849.0,798.0,5180.0,145.0,78.0,4226.0,6793.0,4126.0,255.0,69.0,1652.0,1994.0,1654.0,4751.0,170.0,1756.0,7100.0,0.0,418.0,1210.0,757.0,0.0,46.0,670.0,2079.0,398.0,332.0,1886.0,0.0,337.0,364.0,126.0,230.0,300.0,5259.0,33.0,509.0,310.0,909.0,0.0,609.0,410.0,23.0,108.0,641.0,1296.0,41.0,709.0,796.0,62.0,163.0,467.0,268.0,419.0,0.0,188.0,9027.0,346.0,206.0,201.0,576.0,32.0,196.0,10.0,34.0,0.0,47.0,0.0,0.0,14.0,15.0,83.0,1209.0,666.0,401.0,24.0,128.0,881.0,31.0,0.0,38.0,7.0,13.0,895.0,87.0,5.0,31.0,0.0,100.0,236.0,10.0,48.0,40.0,72.0,40.0,131.0,42.0,0.0,0.0,24.0,127.0,39.0,0.0,61.0,0.0,53.0,0.0,0.0,0.0,59.0,141.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,15.0,105.0,15.0,1.0,0.0,0.0,0.0,4.0,0.0,20.0,20.0,6.0,0.0,90.0,1.0,3.0,1.0,109.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2021-12-09,122214.0,8402.0,8753.0,50545.0,56886.0,29701.0,19696.0,103018.0,12516.0,26412.0,3228.0,2744.0,1627.0,220.0,27459.0,6395.0,12884.0,22388.0,19855.0,403.0,5446.0,16229.0,4002.0,3038.0,4193.0,16029.0,510.0,15311.0,1032.0,1771.0,154.0,262.0,3588.0,10861.0,571.0,5513.0,9970.0,3163.0,1620.0,4437.0,313.0,7310.0,722.0,5153.0,146.0,81.0,3562.0,7091.0,4003.0,197.0,60.0,1827.0,1836.0,1711.0,4428.0,140.0,1738.0,7022.0,1737.0,475.0,1315.0,744.0,200.0,45.0,0.0,1687.0,0.0,527.0,1687.0,101.0,319.0,777.0,123.0,258.0,257.0,5355.0,20.0,495.0,624.0,803.0,172.0,549.0,300.0,25.0,144.0,649.0,1781.0,29.0,682.0,793.0,126.0,159.0,554.0,0.0,168.0,538.0,177.0,5189.0,222.0,260.0,194.0,635.0,66.0,180.0,19.0,43.0,179.0,41.0,0.0,0.0,12.0,53.0,70.0,1212.0,486.0,0.0,23.0,125.0,857.0,14.0,33.0,35.0,11.0,6.0,1084.0,81.0,0.0,66.0,0.0,107.0,0.0,12.0,35.0,0.0,69.0,133.0,156.0,61.0,0.0,87.0,7.0,132.0,0.0,0.0,56.0,13.0,53.0,34.0,457.0,0.0,83.0,76.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,57.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,49.0,50.0,12.0,2.0,15.0,32.0,0.0,0.0,0.0,67.0,0.0,0.0,64.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,2021-12-10,170738.0,7990.0,7065.0,58527.0,55165.0,30383.0,18561.0,53296.0,20490.0,17095.0,2971.0,3573.0,1687.0,192.0,24988.0,0.0,11817.0,19017.0,17523.0,204.0,5058.0,14295.0,3292.0,1356.0,4079.0,15245.0,545.0,14839.0,931.0,0.0,136.0,269.0,3742.0,10134.0,585.0,5087.0,7935.0,3162.0,1387.0,3659.0,395.0,6884.0,634.0,4936.0,175.0,65.0,3454.0,6662.0,4097.0,232.0,74.0,1719.0,1563.0,1757.0,3797.0,241.0,1801.0,6977.0,1746.0,516.0,1109.0,754.0,89.0,48.0,739.0,1729.0,621.0,127.0,1323.0,70.0,296.0,511.0,157.0,372.0,252.0,5413.0,29.0,577.0,0.0,822.0,0.0,516.0,347.0,0.0,136.0,511.0,1794.0,33.0,454.0,650.0,162.0,163.0,588.0,1287.0,361.0,0.0,210.0,0.0,352.0,379.0,148.0,662.0,53.0,219.0,7.0,18.0,1000.0,81.0,0.0,0.0,15.0,39.0,91.0,1645.0,369.0,0.0,51.0,92.0,898.0,25.0,643.0,59.0,11.0,19.0,835.0,88.0,10.0,18.0,0.0,93.0,123.0,7.0,38.0,0.0,51.0,0.0,107.0,42.0,0.0,56.0,15.0,103.0,0.0,610.0,0.0,22.0,0.0,0.0,168.0,23.0,68.0,75.0,0.0,0.0,0.0,0.0,0.0,17.0,31.0,-18.0,160.0,19.0,0.0,13.0,170.0,0.0,9.0,107.0,33.0,18.0,4.0,1.0,25.0,3.0,3.0,2.0,68.0,47.0,0.0,48.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,2021-12-11,54763.0,7877.0,2684.0,52423.0,53919.0,29815.0,19255.0,32752.0,21035.0,-83.0,1681.0,2445.0,1813.0,228.0,23762.0,2992.0,10606.0,17153.0,17760.0,160.0,4626.0,12445.0,5330.0,1819.0,3787.0,0.0,250.0,16141.0,0.0,2857.0,131.0,177.0,5373.0,0.0,356.0,4751.0,7379.0,0.0,1309.0,4460.0,288.0,0.0,554.0,2708.0,113.0,73.0,3542.0,5645.0,4004.0,194.0,78.0,1073.0,1790.0,1543.0,3860.0,187.0,1837.0,6688.0,1878.0,324.0,1117.0,762.0,0.0,53.0,0.0,1720.0,357.0,356.0,1480.0,0.0,0.0,774.0,132.0,225.0,234.0,3477.0,35.0,0.0,441.0,879.0,0.0,389.0,290.0,0.0,202.0,0.0,0.0,40.0,559.0,805.0,235.0,158.0,456.0,612.0,377.0,0.0,218.0,9185.0,309.0,443.0,278.0,428.0,68.0,202.0,10.0,8.0,1041.0,0.0,166.0,0.0,16.0,28.0,76.0,1898.0,0.0,0.0,73.0,218.0,812.0,26.0,0.0,83.0,11.0,14.0,1002.0,111.0,0.0,0.0,994.0,88.0,0.0,7.0,36.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,60.0,103.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,2021-12-12,50568.0,7350.0,1615.0,48156.0,43848.0,29483.0,17956.0,17116.0,19212.0,0.0,2289.0,1570.0,2026.0,163.0,19450.0,2655.0,5721.0,37875.0,16636.0,232.0,3490.0,9108.0,2013.0,1527.0,0.0,0.0,340.0,14638.0,1647.0,1577.0,98.0,329.0,3879.0,0.0,474.0,3225.0,5966.0,0.0,944.0,2479.0,244.0,0.0,577.0,3897.0,102.0,62.0,2922.0,6104.0,4667.0,242.0,83.0,532.0,1539.0,1843.0,2339.0,152.0,1454.0,5817.0,1592.0,61.0,1226.0,714.0,0.0,51.0,2325.0,1449.0,280.0,208.0,783.0,0.0,0.0,796.0,115.0,178.0,126.0,3622.0,39.0,655.0,94.0,863.0,0.0,257.0,133.0,35.0,201.0,0.0,0.0,28.0,370.0,481.0,118.0,166.0,377.0,418.0,308.0,0.0,196.0,2138.0,263.0,266.0,223.0,393.0,34.0,153.0,7.0,22.0,578.0,29.0,135.0,1324.0,12.0,50.0,106.0,1274.0,0.0,0.0,40.0,55.0,558.0,7.0,0.0,35.0,10.0,9.0,469.0,78.0,0.0,35.0,0.0,83.0,0.0,7.0,28.0,0.0,101.0,92.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,87.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,102.0,0.0,0.0,0.0,0.0,36.0,6.0,0.0,17.0,5.0,3.0,0.0,0.0,2.0,0.0,1.0,30.0,30.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,2021-12-13,187285.0,5784.0,2770.0,54055.0,12101.0,29208.0,18796.0,35423.0,12704.0,49802.0,2706.0,3512.0,2287.0,106.0,11377.0,855.0,4423.0,13288.0,13792.0,211.0,3504.0,4113.0,8005.0,0.0,3398.0,29421.0,522.0,15377.0,494.0,1361.0,67.0,385.0,2314.0,23440.0,800.0,3829.0,2916.0,0.0,1167.0,4170.0,250.0,16017.0,399.0,5256.0,62.0,65.0,1527.0,7885.0,4683.0,313.0,92.0,0.0,787.0,1970.0,453.0,0.0,1011.0,5564.0,0.0,8.0,518.0,747.0,0.0,64.0,0.0,831.0,250.0,0.0,681.0,178.0,768.0,0.0,125.0,147.0,0.0,0.0,0.0,711.0,0.0,0.0,192.0,344.0,66.0,10.0,149.0,923.0,4306.0,0.0,339.0,271.0,157.0,169.0,317.0,0.0,82.0,0.0,210.0,0.0,138.0,113.0,211.0,715.0,26.0,113.0,8.0,15.0,241.0,127.0,0.0,73.0,15.0,0.0,78.0,1138.0,871.0,0.0,37.0,127.0,0.0,0.0,0.0,115.0,6.0,0.0,866.0,78.0,16.0,0.0,0.0,0.0,348.0,0.0,28.0,0.0,0.0,10.0,388.0,0.0,0.0,220.0,16.0,74.0,0.0,0.0,95.0,26.0,14.0,0.0,0.0,0.0,38.0,36.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,14.0,81.0,12.0,0.0,0.0,49.0,0.0,3.0,0.0,10.0,9.0,2.0,1.0,0.0,0.0,9.0,0.0,74.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
