,Date,US,India,France,Germany,Brazil,"Korea, South",Japan,Italy,United Kingdom,Russia,Turkey,Spain,Vietnam,Australia,Argentina,Netherlands,Taiwan*,Iran,Mexico,Indonesia,Poland,Colombia,Ukraine,Austria,Portugal,Greece,Malaysia,Chile,Israel,Thailand,Belgium,Czechia,Canada,Switzerland,Peru,South Africa,Philippines,China,Denmark,Romania,Slovakia,Sweden,Iraq,Serbia,Singapore,Hungary,Bangladesh,New Zealand,Georgia,Jordan,Ireland,Pakistan,Kazakhstan,Norway,Finland,Bulgaria,Lithuania,Morocco,Slovenia,Croatia,Lebanon,Guatemala,Tunisia,Costa Rica,Cuba,Bolivia,United Arab Emirates,Ecuador,Panama,Nepal,Belarus,Uruguay,Mongolia,Latvia,Saudi Arabia,Azerbaijan,Paraguay,West Bank and Gaza,Bahrain,Sri Lanka,Kuwait,Dominican Republic,Burma,Cyprus,Estonia,Moldova,Venezuela,Egypt,Libya,Ethiopia,Qatar,Honduras,Armenia,Bosnia and Herzegovina,Oman,North Macedonia,Kenya,Zambia,Albania,Botswana,Luxembourg,Montenegro,Mauritius,Kosovo,Algeria,Nigeria,Zimbabwe,Brunei,Uzbekistan,Mozambique,Laos,Iceland,Kyrgyzstan,Afghanistan,El Salvador,Maldives,Trinidad and Tobago,Ghana,Namibia,Uganda,Jamaica,Cambodia,Rwanda,Cameroon,Malta,Angola,Barbados,Congo (Kinshasa),Senegal,Malawi,Cote d'Ivoire,Suriname,Eswatini,Guyana,Belize,Fiji,Madagascar,Sudan,Mauritania,Cabo Verde,Bhutan,Syria,Burundi,Seychelles,Gabon,Andorra,Papua New Guinea,Tanzania,Togo,Guinea,Bahamas,Lesotho,Haiti,Mali,Saint Lucia,Benin,Somalia,Congo (Brazzaville),Solomon Islands,Timor-Leste,Micronesia,San Marino,Burkina Faso,Liechtenstein,Grenada,South Sudan,Tajikistan,Equatorial Guinea,Tonga,Samoa,Dominica,Djibouti,Marshall Islands,Monaco,Central African Republic,Nicaragua,Gambia,Vanuatu,Yemen,Eritrea,Saint Vincent and the Grenadines,Niger,Antigua and Barbuda,Comoros,Guinea-Bissau,Liberia,Sierra Leone,Chad,Saint Kitts and Nevis,Sao Tome and Principe,Palau,Nauru,Kiribati,Tuvalu,Summer Olympics 2020,Diamond Princess,Winter Olympics 2022,Holy See,Antarctica,MS Zaandam,"Korea, North"
358,2020-02-22,16,3,12,16,0,433,137,62,23,2,0,2,16,15,0,0,26,28,0,0,0,0,0,0,0,0,22,0,1,35,1,0,14,0,0,0,3,77001,0,0,0,1,0,0,85,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0,0,0,0
361,2020-02-23,16,3,12,16,0,602,149,155,28,2,0,2,16,15,0,0,28,43,0,0,0,0,0,0,0,0,22,2,1,35,1,0,15,0,0,0,3,77022,0,0,0,1,0,0,89,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0
364,2020-02-24,16,3,12,16,0,833,160,229,30,2,0,2,16,15,0,0,30,61,0,0,0,0,0,0,0,0,22,2,1,35,1,0,16,0,0,0,3,77241,0,0,0,1,1,0,89,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0
367,2020-02-25,16,3,14,16,0,977,173,322,34,2,0,6,16,15,0,0,31,95,0,0,0,0,0,2,0,0,22,2,1,37,1,0,19,1,0,0,3,77754,0,0,0,1,1,0,91,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,1,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,23,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0
370,2020-02-26,16,3,18,21,1,1261,192,453,37,2,0,13,16,15,0,0,32,139,0,0,0,0,0,1,0,1,22,2,2,40,1,0,20,1,0,0,3,78166,0,1,0,2,5,0,93,0,0,0,1,0,0,2,0,1,4,0,0,0,0,3,2,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,33,1,26,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0
373,2020-02-27,17,3,38,26,1,1766,218,655,44,2,0,15,16,15,0,1,32,245,0,0,0,0,0,1,0,3,23,2,3,40,1,0,22,8,0,0,3,78600,1,1,0,3,7,0,93,0,0,0,1,0,0,2,0,1,4,0,0,0,0,3,2,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,33,1,43,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0
376,2020-02-28,17,3,57,53,1,2337,236,888,56,2,0,32,16,15,0,6,34,388,1,0,0,0,0,1,0,4,25,2,6,41,1,0,28,8,0,0,3,78928,1,3,0,11,7,0,93,0,0,1,1,0,0,4,0,6,5,0,0,0,0,5,2,0,0,0,0,0,19,0,0,1,1,0,0,0,0,0,0,0,36,1,45,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0
379,2020-02-29,25,3,100,66,2,3150,245,1128,61,2,0,45,16,25,0,10,39,593,4,0,0,0,0,3,0,4,29,2,6,42,1,0,33,18,0,0,3,79356,3,3,0,14,13,0,102,0,0,1,1,0,1,4,0,15,8,0,0,0,0,6,4,0,0,0,0,0,21,0,0,1,1,0,0,0,0,0,0,0,41,1,45,0,0,0,1,0,0,1,0,0,1,0,0,0,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0
401,2020-03-01,32,3,130,117,2,3736,259,1694,94,2,0,84,16,27,0,18,40,978,5,0,0,0,0,7,0,7,29,9,7,42,2,3,38,27,0,0,3,79932,4,3,0,14,19,0,106,0,0,1,3,0,1,4,0,19,9,0,0,0,0,7,10,0,0,0,0,0,21,6,0,1,1,0,0,0,0,3,0,0,47,1,45,1,0,0,1,0,0,2,0,0,3,0,1,0,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0
434,2020-03-02,55,5,191,150,2,4335,278,2036,134,3,0,120,16,30,0,24,41,1501,5,2,0,0,0,8,2,7,29,9,12,43,8,3,45,42,0,0,3,80136,4,3,0,19,26,0,108,0,0,1,3,0,1,5,0,25,10,0,0,1,0,7,13,0,0,0,0,0,21,6,0,1,1,0,0,1,1,3,0,0,49,1,56,1,0,0,1,0,0,2,0,0,3,0,1,0,6,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,0,0,0,0,0
467,2020-03-03,74,5,212,188,2,5186,298,2502,189,3,0,165,16,39,1,38,42,2336,5,2,0,0,1,12,2,7,36,10,15,43,13,5,51,56,0,0,3,80261,6,3,0,32,32,0,110,0,0,1,3,1,2,5,0,32,10,0,0,1,0,9,13,0,0,0,0,0,27,7,0,1,1,0,0,1,1,3,0,0,49,1,56,1,0,0,2,0,0,2,0,0,7,0,1,0,12,1,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0
476,2020-03-04,107,28,288,240,4,5621,333,3089,246,3,0,222,16,52,1,82,42,2922,5,2,1,0,1,17,5,9,50,10,15,43,23,8,59,90,0,0,3,80386,11,4,0,62,35,0,110,2,0,3,3,1,6,5,0,56,14,0,0,1,0,10,13,0,1,0,0,0,27,10,0,1,6,0,0,1,1,3,0,0,52,1,56,1,0,0,2,0,0,2,0,0,8,0,1,0,15,1,0,0,0,0,1,0,0,0,12,1,0,0,0,0,0,26,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0
479,2020-03-05,184,30,426,349,4,6088,365,3858,295,4,0,259,16,55,1,128,44,3513,5,2,1,0,1,23,8,31,55,13,21,47,50,12,71,114,0,1,3,80537,11,6,0,87,35,0,117,2,0,3,4,1,6,6,0,87,20,0,0,2,2,10,16,0,1,0,0,0,29,13,0,1,6,0,0,1,5,6,0,4,55,1,58,1,0,0,3,0,0,3,0,0,8,0,1,2,16,1,0,0,0,0,1,0,0,0,12,1,0,0,0,0,0,34,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0
482,2020-03-06,237,31,616,534,13,6593,420,4636,374,13,0,400,16,60,2,188,45,4747,6,4,5,1,1,37,13,45,83,13,37,48,109,18,90,214,1,1,5,80690,24,9,1,146,40,1,130,2,0,4,4,1,18,6,0,108,21,0,0,2,7,11,22,0,1,1,0,0,29,13,0,1,6,0,0,1,5,6,0,7,60,1,58,2,0,0,10,0,0,15,0,0,8,0,1,2,16,3,0,0,0,0,2,0,0,0,17,1,0,0,0,0,0,43,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,1,0,0,0
485,2020-03-07,403,34,948,684,13,7041,466,5883,429,13,0,500,18,63,8,265,45,5823,6,4,5,1,1,46,20,46,93,13,47,50,169,19,98,268,1,1,6,80770,24,9,1,179,54,1,138,4,0,5,4,1,18,6,0,147,28,0,0,2,7,12,22,0,1,1,0,0,45,13,0,1,6,0,0,1,5,9,0,16,85,1,61,2,0,0,10,0,0,15,0,0,8,0,1,3,16,3,0,0,0,0,2,0,0,0,17,1,0,0,0,0,0,50,0,8,0,0,0,0,0,0,0,1,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,1,0,0,0
488,2020-03-08,519,39,1125,847,20,7314,499,7375,483,17,0,673,30,76,12,321,45,6566,7,6,11,1,1,75,30,73,99,20,56,50,200,31,120,337,6,3,10,80823,37,15,3,225,60,1,150,7,3,5,13,1,19,6,0,176,35,4,0,2,16,12,32,0,2,5,0,0,45,14,0,1,6,0,0,2,11,9,1,16,85,1,64,5,0,0,10,1,0,49,0,0,15,0,1,3,16,3,0,0,0,0,3,0,0,0,19,1,0,0,0,0,0,50,0,8,0,4,0,0,0,0,0,2,0,2,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,1,0,0,0
491,2020-03-09,594,43,1411,1112,25,7478,527,9172,630,17,0,1073,30,91,12,382,45,7161,7,19,16,1,1,98,30,73,117,20,60,50,239,31,144,374,7,3,20,80860,92,15,5,326,60,1,150,9,3,5,15,1,21,16,0,205,44,4,0,2,16,12,32,0,2,9,0,0,45,15,0,1,6,0,0,6,15,9,1,19,95,1,64,5,0,0,10,1,0,55,0,0,18,0,1,3,16,3,0,0,2,0,3,0,0,0,20,2,0,1,0,0,0,58,0,8,0,4,0,0,0,0,0,2,0,2,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,1,0,0,0
404,2020-03-10,782,56,1783,1296,31,7513,585,10149,888,20,0,1695,31,107,17,503,47,8042,7,27,22,3,1,126,41,89,129,25,88,53,267,41,165,491,11,7,33,80887,264,25,7,424,71,5,160,9,3,5,15,1,34,19,0,400,61,4,0,3,31,14,41,0,5,9,0,0,74,15,1,1,9,0,1,8,20,11,5,26,110,1,69,5,0,2,12,3,0,59,0,0,24,0,1,5,18,7,0,0,10,0,5,0,0,0,20,2,0,1,0,0,0,69,0,8,0,6,0,0,0,0,0,2,0,2,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,1,0,0,0
407,2020-03-11,1147,62,2293,1567,38,7755,640,12462,1299,20,1,2277,38,128,19,603,48,9000,8,34,31,9,1,148,59,99,149,35,60,59,314,91,228,652,11,13,49,80921,444,45,7,620,71,12,178,13,3,5,24,1,43,20,0,598,115,7,0,5,57,19,61,0,7,13,0,2,74,17,8,1,9,0,1,10,21,11,5,30,195,2,72,5,0,2,16,3,0,60,0,0,262,2,1,7,18,7,0,0,12,0,7,0,0,0,20,2,0,11,0,0,0,85,0,11,0,8,0,0,0,0,1,3,0,2,6,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,1,0,0,0
410,2020-03-12,1586,73,2293,2369,52,7869,696,15113,1788,28,1,2277,39,128,19,804,49,10075,12,34,49,9,1,203,59,99,158,35,81,72,314,94,289,652,15,17,52,80932,617,49,10,771,71,19,178,13,3,5,24,1,43,28,0,702,191,7,0,6,89,19,61,0,7,22,3,2,85,17,11,1,12,0,1,10,45,11,6,30,195,2,80,5,0,6,16,3,0,67,0,0,262,2,4,11,18,7,0,0,23,0,19,0,0,0,24,2,0,11,0,0,0,103,0,11,0,8,0,0,0,0,2,3,0,2,6,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706,0,1,0,0,0
413,2020-03-13,2219,82,3681,3062,151,7979,733,17660,2268,45,5,5232,47,200,31,961,50,11364,26,69,68,13,3,312,112,190,197,55,112,75,559,141,386,1139,28,24,64,80945,804,89,21,923,101,35,200,19,3,5,25,1,90,31,4,996,251,23,0,7,141,32,77,0,16,23,4,3,85,17,27,1,27,4,1,17,86,15,7,31,195,6,80,5,0,6,79,6,0,80,0,1,320,2,8,13,19,14,1,0,33,0,34,0,0,0,26,2,0,37,0,0,0,134,0,11,0,9,0,0,0,0,8,5,0,2,12,0,0,2,10,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,64,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,706,0,1,0,0,0
416,2020-03-14,2978,102,4496,3795,151,8086,795,21157,2632,59,5,6391,53,250,34,1138,53,12729,41,96,103,22,3,409,169,228,238,88,138,82,689,189,453,1359,38,38,111,80977,836,123,32,994,110,46,212,30,3,6,30,1,129,53,6,1090,279,41,0,17,181,38,93,1,18,26,4,10,85,28,36,1,27,6,1,26,103,15,7,35,210,10,104,11,0,14,115,12,2,109,0,1,337,2,18,18,19,14,1,0,38,0,51,0,0,2,37,2,0,40,0,0,0,156,0,14,0,10,2,3,2,0,8,7,1,2,18,0,0,2,10,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,77,2,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,706,0,1,0,0,0
419,2020-03-15,3212,113,4532,4838,162,8162,826,24747,3074,63,6,7798,56,297,45,1416,59,13938,53,117,119,34,3,591,245,331,428,101,177,114,886,253,549,2200,43,51,140,81003,875,131,44,1063,116,48,226,32,5,8,33,8,129,136,9,1221,308,51,0,28,219,49,110,1,18,27,4,10,98,28,43,1,27,8,1,30,103,23,8,38,214,18,112,11,0,21,171,23,10,110,0,1,401,3,26,24,22,14,3,0,42,0,59,0,0,5,48,2,0,50,1,0,0,171,0,20,0,13,2,6,2,0,10,7,1,2,21,0,0,2,24,0,1,1,1,4,0,0,0,1,1,0,1,0,0,6,1,1,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,77,3,11,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,706,0,1,0,0,0
422,2020-03-16,4679,119,6683,6012,200,8236,843,27980,3686,90,18,9942,61,377,56,1708,67,14991,82,134,177,57,7,801,331,331,553,182,251,147,1058,298,700,2200,86,62,142,81033,933,158,61,1146,124,55,243,39,8,8,33,17,169,236,10,1333,361,52,0,29,253,57,110,2,20,35,4,11,98,37,55,1,36,29,1,34,118,28,9,38,214,28,123,11,0,30,205,23,17,150,0,5,439,6,52,25,22,18,3,0,51,0,77,0,0,13,54,2,0,54,6,0,0,180,0,25,0,13,4,6,2,0,10,7,5,4,30,0,0,2,24,0,1,1,1,4,0,0,0,1,1,0,1,0,0,8,1,2,0,1,1,1,1,0,0,0,2,1,1,1,0,0,0,77,15,14,0,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,706,0,1,0,0,0
425,2020-03-17,6512,142,7715,7156,321,8320,893,31506,4456,114,47,11748,66,452,68,2057,77,16169,93,172,238,75,14,999,448,387,673,228,295,177,1243,396,854,2700,117,62,187,81058,1025,184,72,1265,154,65,266,50,10,12,34,34,223,299,33,1463,413,67,0,38,275,65,120,6,24,41,5,11,98,58,69,1,36,50,4,49,171,28,11,39,228,44,130,21,0,40,225,30,33,196,0,5,439,8,78,26,24,26,3,0,55,0,140,2,0,16,60,3,0,56,10,0,0,220,0,26,0,13,5,7,2,0,12,33,7,10,38,0,2,3,26,0,5,1,1,7,0,0,0,1,1,0,1,0,0,8,1,39,0,1,1,1,1,0,0,0,2,1,1,1,0,0,0,102,15,19,0,0,0,1,0,0,0,0,0,7,1,0,1,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,706,0,1,0,0,0
428,2020-03-18,9169,156,9124,8198,372,8413,928,35713,5462,147,98,13910,75,568,79,2467,100,17361,118,227,251,102,14,1225,448,418,790,265,371,212,1486,464,1097,3028,145,116,202,81102,1116,260,96,1410,164,83,313,58,14,20,38,52,292,454,35,1550,460,92,0,49,275,81,133,6,29,50,7,12,113,111,86,1,51,79,5,71,171,28,11,41,256,51,142,21,0,40,258,30,36,196,0,6,452,9,84,38,39,35,3,2,59,0,203,2,3,19,74,8,0,68,15,0,0,250,3,26,0,13,7,7,2,0,13,35,8,10,38,0,2,4,31,0,6,1,1,7,0,0,0,1,1,0,1,0,0,10,1,39,0,3,1,1,1,0,0,0,2,2,1,1,0,0,0,104,20,25,0,0,0,4,0,0,0,1,0,7,1,0,1,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,712,0,1,0,0,0
431,2020-03-19,13663,194,10970,10999,621,8565,968,41035,6523,199,192,17963,85,681,97,3001,108,18407,164,311,355,108,16,1571,785,418,900,265,386,272,1795,694,1349,4075,234,150,217,81156,1225,277,104,1553,192,103,345,73,17,28,40,69,557,501,44,1746,550,94,1,63,286,105,157,9,39,69,11,12,140,199,109,1,51,94,6,86,274,44,13,44,278,60,148,34,0,58,267,49,42,256,0,6,460,12,115,63,48,48,7,2,64,0,335,3,3,20,87,8,0,75,23,0,0,330,3,26,1,13,9,11,3,0,15,37,8,13,53,0,5,14,31,0,9,1,1,7,0,1,0,1,2,0,1,0,0,10,1,53,0,6,1,1,3,0,0,0,2,2,1,3,0,0,0,109,33,34,0,0,0,6,0,0,0,1,0,7,1,1,1,0,0,0,1,0,1,0,0,6,0,1,0,0,0,0,0,0,0,712,0,1,0,0,0
437,2020-03-20,20030,244,12758,13957,793,8652,1022,47021,7778,253,359,20410,91,791,128,3640,135,19644,203,369,425,158,29,1943,1020,495,1030,461,628,322,2257,833,1692,5294,234,202,230,81250,1337,308,123,1733,208,135,385,85,20,39,43,85,683,730,49,1914,649,127,1,77,341,128,163,12,54,89,16,15,140,367,137,1,69,110,6,111,344,44,18,47,285,73,159,72,0,58,283,66,42,285,0,9,470,24,136,89,48,67,7,2,70,0,484,14,7,21,90,12,1,78,33,0,0,409,6,24,1,13,9,16,3,0,16,51,17,20,64,1,5,18,38,0,9,4,1,7,0,1,3,1,2,1,2,0,0,10,3,75,1,6,9,1,3,0,2,0,2,2,1,3,0,0,0,126,40,36,0,0,0,6,0,0,0,1,0,11,3,1,1,0,0,0,1,1,1,0,0,6,0,1,0,0,0,0,0,0,0,712,0,1,0,0,0
440,2020-03-21,26025,330,14463,16662,1021,8799,1059,53578,8975,306,670,25374,94,1071,158,4213,153,20610,251,450,536,196,47,2398,1280,530,1183,592,843,411,2815,995,2195,6575,318,240,307,81305,1420,367,137,1868,214,171,432,103,25,52,49,85,785,776,53,2118,736,163,7,96,383,206,187,17,60,117,21,19,153,506,200,1,76,135,10,124,392,53,22,48,305,77,176,112,0,67,306,80,70,294,0,9,481,24,160,93,52,85,7,2,76,0,670,14,12,24,139,22,3,83,43,0,0,473,14,24,3,13,49,19,3,1,16,53,17,27,73,2,6,23,47,0,14,4,1,7,0,1,3,2,2,3,2,0,0,7,4,88,1,6,16,2,4,0,2,0,2,2,1,3,0,0,0,151,64,44,0,0,0,6,0,0,0,1,0,11,3,1,1,0,0,1,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,712,0,1,0,0,0
443,2020-03-22,34944,396,16761,18610,1546,8961,1104,59138,10398,367,1236,28768,113,1549,266,4762,169,21638,316,514,634,231,73,2909,1600,624,1306,687,1080,599,3401,1120,2652,7474,363,274,380,81435,1514,433,178,1986,233,222,455,131,27,102,54,112,906,875,61,2385,823,187,44,115,414,254,248,19,75,134,35,24,153,789,313,1,76,158,10,139,511,65,22,52,334,82,188,202,0,84,326,94,70,327,0,11,494,26,194,126,55,115,15,3,89,0,798,21,14,31,201,30,3,88,43,1,0,568,14,34,3,13,50,23,3,1,19,84,19,40,90,2,14,30,67,0,14,5,4,19,0,2,3,2,2,3,2,1,0,7,5,113,1,12,16,2,4,0,2,0,2,2,1,3,0,1,0,175,75,46,1,0,0,6,0,0,1,1,0,23,3,2,1,0,0,1,1,2,1,0,0,3,0,1,0,0,0,0,0,0,0,712,0,1,0,0,0
